start_time_sec,event_count,segment
15180.0,655.0,230323_001_0003_Tr1
15240.0,631.0,230323_001_0003_Tr1
15300.0,660.0,230323_001_0003_Tr1
15360.0,609.0,230323_001_0003_Tr1
15420.0,614.0,230323_001_0003_Tr1
15480.0,629.0,230323_001_0003_Tr1
15540.0,632.0,230323_001_0003_Tr1
15600.0,634.0,230323_001_0003_Tr1
15660.0,593.0,230323_001_0003_Tr1
15720.0,628.0,230323_001_0003_Tr1
15780.0,657.0,230323_001_0003_Tr1
15840.0,671.0,230323_001_0003_Tr1
15900.0,583.0,230323_001_0003_Tr1
15960.0,633.0,230323_001_0003_Tr1
16020.0,620.0,230323_001_0003_Tr1
16080.0,593.0,230323_001_0003_Tr1
16140.0,554.0,230323_001_0003_Tr1
16200.0,635.0,230323_001_0003_Tr1
16260.0,638.0,230323_001_0003_Tr1
16320.0,657.0,230323_001_0003_Tr1
16380.0,658.0,230323_001_0003_Tr1
16440.0,604.0,230323_001_0003_Tr1
16500.0,609.0,230323_001_0003_Tr1
16560.0,679.0,230323_001_0003_Tr1
16620.0,640.0,230323_001_0003_Tr1
16680.0,663.0,230323_001_0003_Tr1
16740.0,589.0,230323_001_0003_Tr1
16800.0,617.0,230323_001_0003_Tr1
16860.0,,230323_001_0003_Tr1
16920.0,606.0,230323_001_0004_Tr1
16980.0,650.0,230323_001_0004_Tr1
17040.0,628.0,230323_001_0004_Tr1
17100.0,616.0,230323_001_0004_Tr1
17160.0,628.0,230323_001_0004_Tr1
17220.0,640.0,230323_001_0004_Tr1
17280.0,601.0,230323_001_0004_Tr1
17340.0,615.0,230323_001_0004_Tr1
17400.0,677.0,230323_001_0004_Tr1
17460.0,625.0,230323_001_0004_Tr1
17520.0,567.0,230323_001_0004_Tr1
17580.0,553.0,230323_001_0004_Tr1
17640.0,620.0,230323_001_0004_Tr1
17700.0,698.0,230323_001_0004_Tr1
17760.0,651.0,230323_001_0004_Tr1
17820.0,687.0,230323_001_0004_Tr1
17880.0,735.0,230323_001_0004_Tr1
17940.0,662.0,230323_001_0004_Tr1
18000.0,672.0,230323_001_0004_Tr1
18060.0,664.0,230323_001_0004_Tr1
18120.0,677.0,230323_001_0004_Tr1
18180.0,601.0,230323_001_0004_Tr1
18240.0,637.0,230323_001_0004_Tr1
18300.0,637.0,230323_001_0004_Tr1
18360.0,583.0,230323_001_0004_Tr1
18420.0,574.0,230323_001_0004_Tr1
18480.0,679.0,230323_001_0004_Tr1
18540.0,633.0,230323_001_0004_Tr1
18600.0,658.0,230323_001_0004_Tr1
18660.0,694.0,230323_001_0004_Tr1
18720.0,664.0,230323_001_0004_Tr1
18780.0,604.0,230323_001_0004_Tr1
18840.0,625.0,230323_001_0004_Tr1
18900.0,644.0,230323_001_0004_Tr1
18960.0,591.0,230323_001_0004_Tr1
19020.0,621.0,230323_001_0004_Tr1
19080.0,599.0,230323_001_0004_Tr1
19140.0,656.0,230323_001_0004_Tr1
19200.0,598.0,230323_001_0004_Tr1
19260.0,650.0,230323_001_0004_Tr1
19320.0,597.0,230323_001_0004_Tr1
19380.0,653.0,230323_001_0004_Tr1
19440.0,634.0,230323_001_0004_Tr1
19500.0,636.0,230323_001_0004_Tr1
19560.0,668.0,230323_001_0004_Tr1
19620.0,604.0,230323_001_0004_Tr1
19680.0,671.0,230323_001_0004_Tr1
19740.0,620.0,230323_001_0004_Tr1
19800.0,557.0,230323_001_0004_Tr1
19860.0,591.0,230323_001_0004_Tr1
19920.0,622.0,230323_001_0004_Tr1
19980.0,545.0,230323_001_0004_Tr1
20040.0,634.0,230323_001_0004_Tr1
20100.0,632.0,230323_001_0004_Tr1
