start_time_sec,event_count,segment
3780.0,31.0,220323_001_0001_Tr1
3840.0,52.0,220323_001_0001_Tr1
3900.0,19.0,220323_001_0001_Tr1
3960.0,42.0,220323_001_0001_Tr1
4020.0,34.0,220323_001_0001_Tr1
4080.0,29.0,220323_001_0001_Tr1
4140.0,33.0,220323_001_0001_Tr1
4200.0,21.0,220323_001_0001_Tr1
4260.0,22.0,220323_001_0001_Tr1
4320.0,27.0,220323_001_0001_Tr1
4380.0,26.0,220323_001_0001_Tr1
4440.0,25.0,220323_001_0001_Tr1
4500.0,25.0,220323_001_0001_Tr1
4560.0,20.0,220323_001_0001_Tr1
4620.0,28.0,220323_001_0001_Tr1
4680.0,24.0,220323_001_0001_Tr1
4740.0,23.0,220323_001_0001_Tr1
4800.0,15.0,220323_001_0001_Tr1
4860.0,18.0,220323_001_0001_Tr1
4920.0,23.0,220323_001_0001_Tr1
4980.0,35.0,220323_001_0001_Tr1
5040.0,23.0,220323_001_0001_Tr1
5100.0,31.0,220323_001_0001_Tr1
5160.0,24.0,220323_001_0001_Tr1
5220.0,23.0,220323_001_0001_Tr1
5280.0,20.0,220323_001_0001_Tr1
5340.0,27.0,220323_001_0001_Tr1
5400.0,12.0,220323_001_0001_Tr1
5460.0,25.0,220323_001_0001_Tr1
5520.0,26.0,220323_001_0001_Tr1
5580.0,,220323_001_0001_Tr1
5640.0,25.0,220323_001_0002_Tr1
5700.0,26.0,220323_001_0002_Tr1
5760.0,21.0,220323_001_0002_Tr1
5820.0,20.0,220323_001_0002_Tr1
5880.0,20.0,220323_001_0002_Tr1
5940.0,29.0,220323_001_0002_Tr1
6000.0,27.0,220323_001_0002_Tr1
6060.0,33.0,220323_001_0002_Tr1
6120.0,25.0,220323_001_0002_Tr1
6180.0,24.0,220323_001_0002_Tr1
6240.0,25.0,220323_001_0002_Tr1
6300.0,22.0,220323_001_0002_Tr1
6360.0,27.0,220323_001_0002_Tr1
6420.0,22.0,220323_001_0002_Tr1
6480.0,22.0,220323_001_0002_Tr1
6540.0,16.0,220323_001_0002_Tr1
6600.0,19.0,220323_001_0002_Tr1
6660.0,29.0,220323_001_0002_Tr1
6720.0,20.0,220323_001_0002_Tr1
6780.0,15.0,220323_001_0002_Tr1
6840.0,22.0,220323_001_0002_Tr1
6900.0,28.0,220323_001_0002_Tr1
6960.0,19.0,220323_001_0002_Tr1
7020.0,26.0,220323_001_0002_Tr1
7080.0,27.0,220323_001_0002_Tr1
7140.0,15.0,220323_001_0002_Tr1
7200.0,27.0,220323_001_0002_Tr1
7260.0,21.0,220323_001_0002_Tr1
7320.0,33.0,220323_001_0002_Tr1
7380.0,63.0,220323_001_0002_Tr1
7440.0,55.0,220323_001_0002_Tr1
7500.0,50.0,220323_001_0002_Tr1
7560.0,48.0,220323_001_0002_Tr1
7620.0,33.0,220323_001_0002_Tr1
7680.0,29.0,220323_001_0002_Tr1
7740.0,37.0,220323_001_0002_Tr1
7800.0,39.0,220323_001_0002_Tr1
7860.0,28.0,220323_001_0002_Tr1
7920.0,29.0,220323_001_0002_Tr1
7980.0,23.0,220323_001_0002_Tr1
8040.0,24.0,220323_001_0002_Tr1
8100.0,27.0,220323_001_0002_Tr1
8160.0,37.0,220323_001_0002_Tr1
8220.0,28.0,220323_001_0002_Tr1
8280.0,29.0,220323_001_0002_Tr1
8340.0,17.0,220323_001_0002_Tr1
8400.0,22.0,220323_001_0002_Tr1
8460.0,22.0,220323_001_0002_Tr1
8520.0,32.0,220323_001_0002_Tr1
8580.0,32.0,220323_001_0002_Tr1
8640.0,23.0,220323_001_0002_Tr1
8700.0,22.0,220323_001_0002_Tr1
8760.0,24.0,220323_001_0002_Tr1
8820.0,9.0,220323_001_0002_Tr1
8880.0,23.0,220323_001_0002_Tr1
8940.0,24.0,220323_001_0002_Tr1
9000.0,21.0,220323_001_0002_Tr1
9060.0,21.0,220323_001_0002_Tr1
9120.0,24.0,220323_001_0002_Tr1
9180.0,17.0,220323_001_0002_Tr1
9240.0,26.0,220323_001_0002_Tr1
9300.0,33.0,220323_001_0002_Tr1
9360.0,44.0,220323_001_0002_Tr1
9420.0,18.0,220323_001_0002_Tr1
9480.0,20.0,220323_001_0002_Tr1
9540.0,20.0,220323_001_0002_Tr1
9600.0,32.0,220323_001_0002_Tr1
9660.0,24.0,220323_001_0002_Tr1
9720.0,47.0,220323_001_0002_Tr1
9780.0,20.0,220323_001_0002_Tr1
9840.0,24.0,220323_001_0002_Tr1
9900.0,20.0,220323_001_0002_Tr1
9960.0,23.0,220323_001_0002_Tr1
10020.0,25.0,220323_001_0002_Tr1
10080.0,14.0,220323_001_0002_Tr1
10140.0,23.0,220323_001_0002_Tr1
10200.0,20.0,220323_001_0002_Tr1
10260.0,24.0,220323_001_0002_Tr1
10320.0,19.0,220323_001_0002_Tr1
10380.0,28.0,220323_001_0002_Tr1
10440.0,14.0,220323_001_0002_Tr1
10500.0,20.0,220323_001_0002_Tr1
10560.0,18.0,220323_001_0002_Tr1
10620.0,13.0,220323_001_0002_Tr1
10680.0,20.0,220323_001_0002_Tr1
10740.0,20.0,220323_001_0002_Tr1
10800.0,19.0,220323_001_0002_Tr1
10860.0,20.0,220323_001_0002_Tr1
10920.0,27.0,220323_001_0002_Tr1
10980.0,66.0,220323_001_0002_Tr1
11040.0,39.0,220323_001_0002_Tr1
11100.0,33.0,220323_001_0002_Tr1
11160.0,30.0,220323_001_0002_Tr1
11220.0,,220323_001_0002_Tr1
11280.0,24.0,220323_001_0003_Tr1
11340.0,25.0,220323_001_0003_Tr1
11400.0,24.0,220323_001_0003_Tr1
11460.0,33.0,220323_001_0003_Tr1
11520.0,21.0,220323_001_0003_Tr1
11580.0,29.0,220323_001_0003_Tr1
11640.0,16.0,220323_001_0003_Tr1
11700.0,23.0,220323_001_0003_Tr1
11760.0,18.0,220323_001_0003_Tr1
11820.0,27.0,220323_001_0003_Tr1
11880.0,20.0,220323_001_0003_Tr1
11940.0,15.0,220323_001_0003_Tr1
12000.0,19.0,220323_001_0003_Tr1
12060.0,19.0,220323_001_0003_Tr1
12120.0,18.0,220323_001_0003_Tr1
12180.0,23.0,220323_001_0003_Tr1
12240.0,27.0,220323_001_0003_Tr1
12300.0,21.0,220323_001_0003_Tr1
12360.0,29.0,220323_001_0003_Tr1
12420.0,19.0,220323_001_0003_Tr1
12480.0,16.0,220323_001_0003_Tr1
12540.0,27.0,220323_001_0003_Tr1
12600.0,27.0,220323_001_0003_Tr1
12660.0,17.0,220323_001_0003_Tr1
12720.0,18.0,220323_001_0003_Tr1
12780.0,17.0,220323_001_0003_Tr1
12840.0,17.0,220323_001_0003_Tr1
12900.0,25.0,220323_001_0003_Tr1
12960.0,18.0,220323_001_0003_Tr1
13020.0,20.0,220323_001_0003_Tr1
13080.0,14.0,220323_001_0003_Tr1
13140.0,17.0,220323_001_0003_Tr1
13200.0,19.0,220323_001_0003_Tr1
13260.0,24.0,220323_001_0003_Tr1
13320.0,21.0,220323_001_0003_Tr1
13380.0,19.0,220323_001_0003_Tr1
13440.0,32.0,220323_001_0003_Tr1
13500.0,25.0,220323_001_0003_Tr1
13560.0,32.0,220323_001_0003_Tr1
13620.0,29.0,220323_001_0003_Tr1
13680.0,17.0,220323_001_0003_Tr1
13740.0,35.0,220323_001_0003_Tr1
13800.0,19.0,220323_001_0003_Tr1
13860.0,28.0,220323_001_0003_Tr1
13920.0,25.0,220323_001_0003_Tr1
13980.0,19.0,220323_001_0003_Tr1
14040.0,20.0,220323_001_0003_Tr1
14100.0,17.0,220323_001_0003_Tr1
14160.0,14.0,220323_001_0003_Tr1
14220.0,27.0,220323_001_0003_Tr1
14280.0,25.0,220323_001_0003_Tr1
14340.0,20.0,220323_001_0003_Tr1
14400.0,12.0,220323_001_0003_Tr1
14460.0,20.0,220323_001_0003_Tr1
14520.0,20.0,220323_001_0003_Tr1
14580.0,50.0,220323_001_0003_Tr1
14640.0,64.0,220323_001_0003_Tr1
14700.0,39.0,220323_001_0003_Tr1
14760.0,32.0,220323_001_0003_Tr1
14820.0,26.0,220323_001_0003_Tr1
14880.0,23.0,220323_001_0003_Tr1
14940.0,41.0,220323_001_0003_Tr1
15000.0,33.0,220323_001_0003_Tr1
15060.0,35.0,220323_001_0003_Tr1
15120.0,27.0,220323_001_0003_Tr1
15180.0,29.0,220323_001_0003_Tr1
15240.0,22.0,220323_001_0003_Tr1
15300.0,44.0,220323_001_0003_Tr1
15360.0,21.0,220323_001_0003_Tr1
15420.0,22.0,220323_001_0003_Tr1
15480.0,24.0,220323_001_0003_Tr1
15540.0,24.0,220323_001_0003_Tr1
15600.0,20.0,220323_001_0003_Tr1
15660.0,22.0,220323_001_0003_Tr1
15720.0,30.0,220323_001_0003_Tr1
15780.0,21.0,220323_001_0003_Tr1
15840.0,16.0,220323_001_0003_Tr1
15900.0,18.0,220323_001_0003_Tr1
15960.0,20.0,220323_001_0003_Tr1
16020.0,21.0,220323_001_0003_Tr1
16080.0,19.0,220323_001_0003_Tr1
16140.0,25.0,220323_001_0003_Tr1
16200.0,22.0,220323_001_0003_Tr1
16260.0,29.0,220323_001_0003_Tr1
16320.0,14.0,220323_001_0003_Tr1
16380.0,29.0,220323_001_0003_Tr1
16440.0,20.0,220323_001_0003_Tr1
16500.0,15.0,220323_001_0003_Tr1
16560.0,15.0,220323_001_0003_Tr1
16620.0,25.0,220323_001_0003_Tr1
16680.0,18.0,220323_001_0003_Tr1
16740.0,31.0,220323_001_0003_Tr1
16800.0,18.0,220323_001_0003_Tr1
16860.0,,220323_001_0003_Tr1
16920.0,18.0,220323_001_0004_Tr1
16980.0,20.0,220323_001_0004_Tr1
17040.0,21.0,220323_001_0004_Tr1
17100.0,15.0,220323_001_0004_Tr1
17160.0,14.0,220323_001_0004_Tr1
17220.0,17.0,220323_001_0004_Tr1
17280.0,8.0,220323_001_0004_Tr1
17340.0,18.0,220323_001_0004_Tr1
17400.0,22.0,220323_001_0004_Tr1
17460.0,26.0,220323_001_0004_Tr1
17520.0,19.0,220323_001_0004_Tr1
17580.0,25.0,220323_001_0004_Tr1
17640.0,19.0,220323_001_0004_Tr1
17700.0,22.0,220323_001_0004_Tr1
17760.0,21.0,220323_001_0004_Tr1
17820.0,16.0,220323_001_0004_Tr1
17880.0,30.0,220323_001_0004_Tr1
17940.0,19.0,220323_001_0004_Tr1
18000.0,20.0,220323_001_0004_Tr1
18060.0,16.0,220323_001_0004_Tr1
18120.0,22.0,220323_001_0004_Tr1
18180.0,61.0,220323_001_0004_Tr1
18240.0,44.0,220323_001_0004_Tr1
18300.0,26.0,220323_001_0004_Tr1
18360.0,38.0,220323_001_0004_Tr1
18420.0,30.0,220323_001_0004_Tr1
18480.0,21.0,220323_001_0004_Tr1
18540.0,26.0,220323_001_0004_Tr1
18600.0,25.0,220323_001_0004_Tr1
18660.0,27.0,220323_001_0004_Tr1
18720.0,16.0,220323_001_0004_Tr1
18780.0,30.0,220323_001_0004_Tr1
18840.0,20.0,220323_001_0004_Tr1
18900.0,23.0,220323_001_0004_Tr1
18960.0,18.0,220323_001_0004_Tr1
19020.0,12.0,220323_001_0004_Tr1
19080.0,20.0,220323_001_0004_Tr1
19140.0,11.0,220323_001_0004_Tr1
19200.0,22.0,220323_001_0004_Tr1
19260.0,23.0,220323_001_0004_Tr1
19320.0,32.0,220323_001_0004_Tr1
19380.0,21.0,220323_001_0004_Tr1
19440.0,19.0,220323_001_0004_Tr1
19500.0,19.0,220323_001_0004_Tr1
19560.0,21.0,220323_001_0004_Tr1
19620.0,24.0,220323_001_0004_Tr1
19680.0,28.0,220323_001_0004_Tr1
19740.0,30.0,220323_001_0004_Tr1
19800.0,21.0,220323_001_0004_Tr1
19860.0,23.0,220323_001_0004_Tr1
19920.0,19.0,220323_001_0004_Tr1
19980.0,26.0,220323_001_0004_Tr1
20040.0,21.0,220323_001_0004_Tr1
20100.0,19.0,220323_001_0004_Tr1
20160.0,23.0,220323_001_0004_Tr1
20220.0,12.0,220323_001_0004_Tr1
20280.0,19.0,220323_001_0004_Tr1
20340.0,19.0,220323_001_0004_Tr1
20400.0,16.0,220323_001_0004_Tr1
20460.0,24.0,220323_001_0004_Tr1
20520.0,33.0,220323_001_0004_Tr1
20580.0,27.0,220323_001_0004_Tr1
20640.0,29.0,220323_001_0004_Tr1
20700.0,21.0,220323_001_0004_Tr1
20760.0,17.0,220323_001_0004_Tr1
20820.0,29.0,220323_001_0004_Tr1
20880.0,24.0,220323_001_0004_Tr1
20940.0,23.0,220323_001_0004_Tr1
21000.0,19.0,220323_001_0004_Tr1
21060.0,23.0,220323_001_0004_Tr1
21120.0,20.0,220323_001_0004_Tr1
21180.0,18.0,220323_001_0004_Tr1
21240.0,27.0,220323_001_0004_Tr1
21300.0,22.0,220323_001_0004_Tr1
21360.0,22.0,220323_001_0004_Tr1
21420.0,22.0,220323_001_0004_Tr1
21480.0,26.0,220323_001_0004_Tr1
21540.0,17.0,220323_001_0004_Tr1
21600.0,14.0,220323_001_0004_Tr1
21660.0,30.0,220323_001_0004_Tr1
21720.0,52.0,220323_001_0004_Tr1
21780.0,28.0,220323_001_0004_Tr1
21840.0,21.0,220323_001_0004_Tr1
21900.0,21.0,220323_001_0004_Tr1
21960.0,30.0,220323_001_0004_Tr1
22020.0,20.0,220323_001_0004_Tr1
22080.0,15.0,220323_001_0004_Tr1
22140.0,18.0,220323_001_0004_Tr1
22200.0,21.0,220323_001_0004_Tr1
22260.0,25.0,220323_001_0004_Tr1
22320.0,24.0,220323_001_0004_Tr1
22380.0,16.0,220323_001_0004_Tr1
22440.0,22.0,220323_001_0004_Tr1
22500.0,,220323_001_0004_Tr1
22560.0,28.0,220323_001_0005_Tr1
22620.0,16.0,220323_001_0005_Tr1
22680.0,19.0,220323_001_0005_Tr1
22740.0,20.0,220323_001_0005_Tr1
22800.0,19.0,220323_001_0005_Tr1
22860.0,21.0,220323_001_0005_Tr1
22920.0,23.0,220323_001_0005_Tr1
22980.0,19.0,220323_001_0005_Tr1
23040.0,16.0,220323_001_0005_Tr1
23100.0,25.0,220323_001_0005_Tr1
23160.0,22.0,220323_001_0005_Tr1
23220.0,24.0,220323_001_0005_Tr1
23280.0,22.0,220323_001_0005_Tr1
23340.0,20.0,220323_001_0005_Tr1
23400.0,22.0,220323_001_0005_Tr1
23460.0,21.0,220323_001_0005_Tr1
23520.0,18.0,220323_001_0005_Tr1
23580.0,14.0,220323_001_0005_Tr1
23640.0,23.0,220323_001_0005_Tr1
23700.0,13.0,220323_001_0005_Tr1
23760.0,19.0,220323_001_0005_Tr1
23820.0,23.0,220323_001_0005_Tr1
23880.0,21.0,220323_001_0005_Tr1
23940.0,17.0,220323_001_0005_Tr1
24000.0,21.0,220323_001_0005_Tr1
24060.0,24.0,220323_001_0005_Tr1
24120.0,20.0,220323_001_0005_Tr1
24180.0,16.0,220323_001_0005_Tr1
24240.0,27.0,220323_001_0005_Tr1
24300.0,18.0,220323_001_0005_Tr1
24360.0,24.0,220323_001_0005_Tr1
24420.0,19.0,220323_001_0005_Tr1
24480.0,16.0,220323_001_0005_Tr1
24540.0,18.0,220323_001_0005_Tr1
24600.0,25.0,220323_001_0005_Tr1
24660.0,22.0,220323_001_0005_Tr1
24720.0,25.0,220323_001_0005_Tr1
24780.0,24.0,220323_001_0005_Tr1
24840.0,21.0,220323_001_0005_Tr1
24900.0,25.0,220323_001_0005_Tr1
24960.0,16.0,220323_001_0005_Tr1
25020.0,22.0,220323_001_0005_Tr1
25080.0,29.0,220323_001_0005_Tr1
25140.0,16.0,220323_001_0005_Tr1
25200.0,22.0,220323_001_0005_Tr1
25260.0,18.0,220323_001_0005_Tr1
25320.0,18.0,220323_001_0005_Tr1
25380.0,47.0,220323_001_0005_Tr1
25440.0,41.0,220323_001_0005_Tr1
25500.0,21.0,220323_001_0005_Tr1
25560.0,24.0,220323_001_0005_Tr1
25620.0,18.0,220323_001_0005_Tr1
25680.0,20.0,220323_001_0005_Tr1
25740.0,19.0,220323_001_0005_Tr1
25800.0,20.0,220323_001_0005_Tr1
25860.0,20.0,220323_001_0005_Tr1
25920.0,17.0,220323_001_0005_Tr1
25980.0,16.0,220323_001_0005_Tr1
26040.0,20.0,220323_001_0005_Tr1
26100.0,30.0,220323_001_0005_Tr1
26160.0,14.0,220323_001_0005_Tr1
26220.0,24.0,220323_001_0005_Tr1
26280.0,20.0,220323_001_0005_Tr1
26340.0,21.0,220323_001_0005_Tr1
26400.0,22.0,220323_001_0005_Tr1
26460.0,29.0,220323_001_0005_Tr1
26520.0,29.0,220323_001_0005_Tr1
26580.0,25.0,220323_001_0005_Tr1
26640.0,22.0,220323_001_0005_Tr1
26700.0,28.0,220323_001_0005_Tr1
26760.0,21.0,220323_001_0005_Tr1
26820.0,22.0,220323_001_0005_Tr1
26880.0,25.0,220323_001_0005_Tr1
26940.0,17.0,220323_001_0005_Tr1
27000.0,20.0,220323_001_0005_Tr1
27060.0,32.0,220323_001_0005_Tr1
27120.0,23.0,220323_001_0005_Tr1
27180.0,20.0,220323_001_0005_Tr1
27240.0,22.0,220323_001_0005_Tr1
27300.0,20.0,220323_001_0005_Tr1
27360.0,37.0,220323_001_0005_Tr1
27420.0,23.0,220323_001_0005_Tr1
27480.0,30.0,220323_001_0005_Tr1
27540.0,23.0,220323_001_0005_Tr1
27600.0,22.0,220323_001_0005_Tr1
27660.0,23.0,220323_001_0005_Tr1
27720.0,33.0,220323_001_0005_Tr1
27780.0,29.0,220323_001_0005_Tr1
27840.0,26.0,220323_001_0005_Tr1
27900.0,23.0,220323_001_0005_Tr1
27960.0,20.0,220323_001_0005_Tr1
28020.0,20.0,220323_001_0005_Tr1
28080.0,22.0,220323_001_0005_Tr1
28140.0,,220323_001_0005_Tr1
28200.0,23.0,220323_001_0006_Tr1
28260.0,13.0,220323_001_0006_Tr1
28320.0,22.0,220323_001_0006_Tr1
28380.0,26.0,220323_001_0006_Tr1
28440.0,17.0,220323_001_0006_Tr1
28500.0,18.0,220323_001_0006_Tr1
28560.0,22.0,220323_001_0006_Tr1
28620.0,30.0,220323_001_0006_Tr1
28680.0,35.0,220323_001_0006_Tr1
28740.0,22.0,220323_001_0006_Tr1
28800.0,29.0,220323_001_0006_Tr1
28860.0,20.0,220323_001_0006_Tr1
28920.0,20.0,220323_001_0006_Tr1
28980.0,24.0,220323_001_0006_Tr1
29040.0,26.0,220323_001_0006_Tr1
29100.0,,220323_001_0006_Tr1
