start_time_sec,event_count,segment
11160.0,630.0,220323_001_0002_Tr1
11220.0,,220323_001_0002_Tr1
11280.0,670.0,220323_001_0003_Tr1
11340.0,687.0,220323_001_0003_Tr1
11400.0,687.0,220323_001_0003_Tr1
11460.0,690.0,220323_001_0003_Tr1
11520.0,687.0,220323_001_0003_Tr1
11580.0,661.0,220323_001_0003_Tr1
11640.0,670.0,220323_001_0003_Tr1
11700.0,660.0,220323_001_0003_Tr1
11760.0,664.0,220323_001_0003_Tr1
11820.0,668.0,220323_001_0003_Tr1
11880.0,664.0,220323_001_0003_Tr1
11940.0,654.0,220323_001_0003_Tr1
12000.0,723.0,220323_001_0003_Tr1
12060.0,670.0,220323_001_0003_Tr1
12120.0,718.0,220323_001_0003_Tr1
12180.0,699.0,220323_001_0003_Tr1
12240.0,630.0,220323_001_0003_Tr1
12300.0,674.0,220323_001_0003_Tr1
12360.0,682.0,220323_001_0003_Tr1
12420.0,702.0,220323_001_0003_Tr1
12480.0,694.0,220323_001_0003_Tr1
12540.0,686.0,220323_001_0003_Tr1
12600.0,660.0,220323_001_0003_Tr1
12660.0,685.0,220323_001_0003_Tr1
12720.0,698.0,220323_001_0003_Tr1
12780.0,654.0,220323_001_0003_Tr1
12840.0,632.0,220323_001_0003_Tr1
12900.0,668.0,220323_001_0003_Tr1
12960.0,681.0,220323_001_0003_Tr1
13020.0,631.0,220323_001_0003_Tr1
13080.0,646.0,220323_001_0003_Tr1
13140.0,667.0,220323_001_0003_Tr1
13200.0,655.0,220323_001_0003_Tr1
13260.0,651.0,220323_001_0003_Tr1
13320.0,700.0,220323_001_0003_Tr1
13380.0,678.0,220323_001_0003_Tr1
13440.0,655.0,220323_001_0003_Tr1
13500.0,631.0,220323_001_0003_Tr1
13560.0,635.0,220323_001_0003_Tr1
13620.0,684.0,220323_001_0003_Tr1
13680.0,651.0,220323_001_0003_Tr1
13740.0,693.0,220323_001_0003_Tr1
13800.0,653.0,220323_001_0003_Tr1
13860.0,672.0,220323_001_0003_Tr1
13920.0,695.0,220323_001_0003_Tr1
13980.0,665.0,220323_001_0003_Tr1
14040.0,684.0,220323_001_0003_Tr1
14100.0,640.0,220323_001_0003_Tr1
14160.0,662.0,220323_001_0003_Tr1
14220.0,680.0,220323_001_0003_Tr1
14280.0,670.0,220323_001_0003_Tr1
14340.0,668.0,220323_001_0003_Tr1
14400.0,659.0,220323_001_0003_Tr1
14460.0,695.0,220323_001_0003_Tr1
14520.0,653.0,220323_001_0003_Tr1
14580.0,623.0,220323_001_0003_Tr1
14640.0,617.0,220323_001_0003_Tr1
14700.0,679.0,220323_001_0003_Tr1
14760.0,643.0,220323_001_0003_Tr1
14820.0,658.0,220323_001_0003_Tr1
14880.0,664.0,220323_001_0003_Tr1
14940.0,639.0,220323_001_0003_Tr1
15000.0,652.0,220323_001_0003_Tr1
15060.0,711.0,220323_001_0003_Tr1
15120.0,659.0,220323_001_0003_Tr1
15180.0,674.0,220323_001_0003_Tr1
15240.0,636.0,220323_001_0003_Tr1
15300.0,666.0,220323_001_0003_Tr1
15360.0,749.0,220323_001_0003_Tr1
15420.0,678.0,220323_001_0003_Tr1
15480.0,698.0,220323_001_0003_Tr1
15540.0,702.0,220323_001_0003_Tr1
15600.0,675.0,220323_001_0003_Tr1
15660.0,646.0,220323_001_0003_Tr1
15720.0,667.0,220323_001_0003_Tr1
15780.0,659.0,220323_001_0003_Tr1
15840.0,681.0,220323_001_0003_Tr1
15900.0,689.0,220323_001_0003_Tr1
15960.0,678.0,220323_001_0003_Tr1
16020.0,675.0,220323_001_0003_Tr1
16080.0,680.0,220323_001_0003_Tr1
16140.0,702.0,220323_001_0003_Tr1
16200.0,703.0,220323_001_0003_Tr1
16260.0,635.0,220323_001_0003_Tr1
16320.0,704.0,220323_001_0003_Tr1
16380.0,627.0,220323_001_0003_Tr1
16440.0,688.0,220323_001_0003_Tr1
16500.0,707.0,220323_001_0003_Tr1
16560.0,674.0,220323_001_0003_Tr1
16620.0,656.0,220323_001_0003_Tr1
16680.0,618.0,220323_001_0003_Tr1
16740.0,668.0,220323_001_0003_Tr1
16800.0,670.0,220323_001_0003_Tr1
16860.0,,220323_001_0003_Tr1
16920.0,696.0,220323_001_0004_Tr1
16980.0,648.0,220323_001_0004_Tr1
17040.0,669.0,220323_001_0004_Tr1
17100.0,711.0,220323_001_0004_Tr1
17160.0,676.0,220323_001_0004_Tr1
17220.0,668.0,220323_001_0004_Tr1
17280.0,690.0,220323_001_0004_Tr1
17340.0,672.0,220323_001_0004_Tr1
17400.0,633.0,220323_001_0004_Tr1
17460.0,632.0,220323_001_0004_Tr1
17520.0,648.0,220323_001_0004_Tr1
17580.0,624.0,220323_001_0004_Tr1
17640.0,698.0,220323_001_0004_Tr1
17700.0,677.0,220323_001_0004_Tr1
17760.0,675.0,220323_001_0004_Tr1
17820.0,645.0,220323_001_0004_Tr1
17880.0,664.0,220323_001_0004_Tr1
17940.0,666.0,220323_001_0004_Tr1
18000.0,668.0,220323_001_0004_Tr1
18060.0,665.0,220323_001_0004_Tr1
18120.0,666.0,220323_001_0004_Tr1
18180.0,625.0,220323_001_0004_Tr1
18240.0,615.0,220323_001_0004_Tr1
18300.0,624.0,220323_001_0004_Tr1
18360.0,642.0,220323_001_0004_Tr1
18420.0,655.0,220323_001_0004_Tr1
18480.0,673.0,220323_001_0004_Tr1
18540.0,691.0,220323_001_0004_Tr1
18600.0,689.0,220323_001_0004_Tr1
18660.0,689.0,220323_001_0004_Tr1
18720.0,638.0,220323_001_0004_Tr1
18780.0,661.0,220323_001_0004_Tr1
18840.0,692.0,220323_001_0004_Tr1
18900.0,712.0,220323_001_0004_Tr1
18960.0,664.0,220323_001_0004_Tr1
19020.0,705.0,220323_001_0004_Tr1
19080.0,673.0,220323_001_0004_Tr1
19140.0,660.0,220323_001_0004_Tr1
19200.0,681.0,220323_001_0004_Tr1
19260.0,696.0,220323_001_0004_Tr1
19320.0,734.0,220323_001_0004_Tr1
19380.0,625.0,220323_001_0004_Tr1
19440.0,673.0,220323_001_0004_Tr1
19500.0,700.0,220323_001_0004_Tr1
19560.0,643.0,220323_001_0004_Tr1
19620.0,632.0,220323_001_0004_Tr1
19680.0,648.0,220323_001_0004_Tr1
19740.0,710.0,220323_001_0004_Tr1
19800.0,700.0,220323_001_0004_Tr1
19860.0,656.0,220323_001_0004_Tr1
19920.0,681.0,220323_001_0004_Tr1
19980.0,657.0,220323_001_0004_Tr1
20040.0,674.0,220323_001_0004_Tr1
20100.0,724.0,220323_001_0004_Tr1
20160.0,644.0,220323_001_0004_Tr1
20220.0,677.0,220323_001_0004_Tr1
20280.0,666.0,220323_001_0004_Tr1
20340.0,688.0,220323_001_0004_Tr1
20400.0,679.0,220323_001_0004_Tr1
20460.0,722.0,220323_001_0004_Tr1
20520.0,696.0,220323_001_0004_Tr1
20580.0,679.0,220323_001_0004_Tr1
20640.0,682.0,220323_001_0004_Tr1
20700.0,695.0,220323_001_0004_Tr1
20760.0,674.0,220323_001_0004_Tr1
20820.0,688.0,220323_001_0004_Tr1
20880.0,672.0,220323_001_0004_Tr1
20940.0,662.0,220323_001_0004_Tr1
21000.0,623.0,220323_001_0004_Tr1
21060.0,673.0,220323_001_0004_Tr1
21120.0,644.0,220323_001_0004_Tr1
21180.0,634.0,220323_001_0004_Tr1
21240.0,660.0,220323_001_0004_Tr1
21300.0,660.0,220323_001_0004_Tr1
21360.0,666.0,220323_001_0004_Tr1
21420.0,673.0,220323_001_0004_Tr1
21480.0,646.0,220323_001_0004_Tr1
21540.0,710.0,220323_001_0004_Tr1
21600.0,649.0,220323_001_0004_Tr1
21660.0,643.0,220323_001_0004_Tr1
21720.0,644.0,220323_001_0004_Tr1
21780.0,653.0,220323_001_0004_Tr1
21840.0,664.0,220323_001_0004_Tr1
21900.0,674.0,220323_001_0004_Tr1
21960.0,683.0,220323_001_0004_Tr1
22020.0,616.0,220323_001_0004_Tr1
22080.0,674.0,220323_001_0004_Tr1
22140.0,643.0,220323_001_0004_Tr1
22200.0,704.0,220323_001_0004_Tr1
22260.0,690.0,220323_001_0004_Tr1
22320.0,628.0,220323_001_0004_Tr1
22380.0,660.0,220323_001_0004_Tr1
22440.0,709.0,220323_001_0004_Tr1
22500.0,,220323_001_0004_Tr1
22560.0,701.0,220323_001_0005_Tr1
22620.0,704.0,220323_001_0005_Tr1
22680.0,685.0,220323_001_0005_Tr1
22740.0,677.0,220323_001_0005_Tr1
22800.0,676.0,220323_001_0005_Tr1
22860.0,690.0,220323_001_0005_Tr1
22920.0,647.0,220323_001_0005_Tr1
22980.0,675.0,220323_001_0005_Tr1
23040.0,681.0,220323_001_0005_Tr1
23100.0,649.0,220323_001_0005_Tr1
23160.0,652.0,220323_001_0005_Tr1
23220.0,740.0,220323_001_0005_Tr1
23280.0,666.0,220323_001_0005_Tr1
23340.0,682.0,220323_001_0005_Tr1
23400.0,682.0,220323_001_0005_Tr1
23460.0,651.0,220323_001_0005_Tr1
23520.0,694.0,220323_001_0005_Tr1
23580.0,682.0,220323_001_0005_Tr1
23640.0,686.0,220323_001_0005_Tr1
23700.0,674.0,220323_001_0005_Tr1
23760.0,673.0,220323_001_0005_Tr1
23820.0,677.0,220323_001_0005_Tr1
23880.0,694.0,220323_001_0005_Tr1
23940.0,658.0,220323_001_0005_Tr1
24000.0,713.0,220323_001_0005_Tr1
24060.0,666.0,220323_001_0005_Tr1
24120.0,695.0,220323_001_0005_Tr1
24180.0,678.0,220323_001_0005_Tr1
24240.0,751.0,220323_001_0005_Tr1
24300.0,675.0,220323_001_0005_Tr1
24360.0,654.0,220323_001_0005_Tr1
24420.0,625.0,220323_001_0005_Tr1
24480.0,716.0,220323_001_0005_Tr1
24540.0,652.0,220323_001_0005_Tr1
24600.0,692.0,220323_001_0005_Tr1
24660.0,663.0,220323_001_0005_Tr1
24720.0,670.0,220323_001_0005_Tr1
24780.0,685.0,220323_001_0005_Tr1
24840.0,657.0,220323_001_0005_Tr1
24900.0,716.0,220323_001_0005_Tr1
24960.0,643.0,220323_001_0005_Tr1
25020.0,727.0,220323_001_0005_Tr1
25080.0,689.0,220323_001_0005_Tr1
25140.0,705.0,220323_001_0005_Tr1
25200.0,630.0,220323_001_0005_Tr1
25260.0,718.0,220323_001_0005_Tr1
25320.0,668.0,220323_001_0005_Tr1
25380.0,702.0,220323_001_0005_Tr1
25440.0,650.0,220323_001_0005_Tr1
25500.0,672.0,220323_001_0005_Tr1
25560.0,649.0,220323_001_0005_Tr1
25620.0,713.0,220323_001_0005_Tr1
25680.0,702.0,220323_001_0005_Tr1
25740.0,654.0,220323_001_0005_Tr1
25800.0,666.0,220323_001_0005_Tr1
25860.0,663.0,220323_001_0005_Tr1
25920.0,706.0,220323_001_0005_Tr1
25980.0,692.0,220323_001_0005_Tr1
26040.0,694.0,220323_001_0005_Tr1
26100.0,638.0,220323_001_0005_Tr1
26160.0,649.0,220323_001_0005_Tr1
26220.0,668.0,220323_001_0005_Tr1
26280.0,694.0,220323_001_0005_Tr1
26340.0,746.0,220323_001_0005_Tr1
26400.0,678.0,220323_001_0005_Tr1
26460.0,703.0,220323_001_0005_Tr1
26520.0,724.0,220323_001_0005_Tr1
26580.0,677.0,220323_001_0005_Tr1
26640.0,701.0,220323_001_0005_Tr1
26700.0,648.0,220323_001_0005_Tr1
26760.0,638.0,220323_001_0005_Tr1
26820.0,685.0,220323_001_0005_Tr1
26880.0,694.0,220323_001_0005_Tr1
26940.0,671.0,220323_001_0005_Tr1
27000.0,687.0,220323_001_0005_Tr1
27060.0,720.0,220323_001_0005_Tr1
27120.0,689.0,220323_001_0005_Tr1
27180.0,668.0,220323_001_0005_Tr1
27240.0,646.0,220323_001_0005_Tr1
27300.0,689.0,220323_001_0005_Tr1
27360.0,684.0,220323_001_0005_Tr1
27420.0,631.0,220323_001_0005_Tr1
27480.0,737.0,220323_001_0005_Tr1
27540.0,728.0,220323_001_0005_Tr1
27600.0,754.0,220323_001_0005_Tr1
27660.0,644.0,220323_001_0005_Tr1
27720.0,717.0,220323_001_0005_Tr1
27780.0,676.0,220323_001_0005_Tr1
27840.0,697.0,220323_001_0005_Tr1
27900.0,671.0,220323_001_0005_Tr1
27960.0,682.0,220323_001_0005_Tr1
28020.0,684.0,220323_001_0005_Tr1
28080.0,662.0,220323_001_0005_Tr1
28140.0,,220323_001_0005_Tr1
28200.0,656.0,220323_001_0006_Tr1
28260.0,658.0,220323_001_0006_Tr1
28320.0,684.0,220323_001_0006_Tr1
28380.0,670.0,220323_001_0006_Tr1
28440.0,681.0,220323_001_0006_Tr1
28500.0,683.0,220323_001_0006_Tr1
28560.0,720.0,220323_001_0006_Tr1
28620.0,717.0,220323_001_0006_Tr1
28680.0,679.0,220323_001_0006_Tr1
28740.0,687.0,220323_001_0006_Tr1
28800.0,711.0,220323_001_0006_Tr1
28860.0,685.0,220323_001_0006_Tr1
28920.0,713.0,220323_001_0006_Tr1
28980.0,693.0,220323_001_0006_Tr1
29040.0,674.0,220323_001_0006_Tr1
29100.0,,220323_001_0006_Tr1
