start_time_sec,event_count,segment
6000.0,0.0,230323_001_0002_Tr1
6060.0,0.0,230323_001_0002_Tr1
6120.0,2.0,230323_001_0002_Tr1
6180.0,1.0,230323_001_0002_Tr1
6240.0,0.0,230323_001_0002_Tr1
6300.0,0.0,230323_001_0002_Tr1
6360.0,1.0,230323_001_0002_Tr1
6420.0,0.0,230323_001_0002_Tr1
6480.0,0.0,230323_001_0002_Tr1
6540.0,0.0,230323_001_0002_Tr1
6600.0,2.0,230323_001_0002_Tr1
6660.0,0.0,230323_001_0002_Tr1
6720.0,2.0,230323_001_0002_Tr1
6780.0,0.0,230323_001_0002_Tr1
6840.0,18.0,230323_001_0002_Tr1
6900.0,25.0,230323_001_0002_Tr1
6960.0,11.0,230323_001_0002_Tr1
7020.0,3.0,230323_001_0002_Tr1
7080.0,11.0,230323_001_0002_Tr1
7140.0,3.0,230323_001_0002_Tr1
7200.0,1.0,230323_001_0002_Tr1
7260.0,4.0,230323_001_0002_Tr1
7320.0,4.0,230323_001_0002_Tr1
7380.0,4.0,230323_001_0002_Tr1
7440.0,2.0,230323_001_0002_Tr1
7500.0,1.0,230323_001_0002_Tr1
7560.0,2.0,230323_001_0002_Tr1
7620.0,0.0,230323_001_0002_Tr1
7680.0,1.0,230323_001_0002_Tr1
7740.0,0.0,230323_001_0002_Tr1
7800.0,1.0,230323_001_0002_Tr1
7860.0,2.0,230323_001_0002_Tr1
7920.0,2.0,230323_001_0002_Tr1
7980.0,0.0,230323_001_0002_Tr1
8040.0,1.0,230323_001_0002_Tr1
8100.0,0.0,230323_001_0002_Tr1
8160.0,2.0,230323_001_0002_Tr1
8220.0,0.0,230323_001_0002_Tr1
8280.0,1.0,230323_001_0002_Tr1
8340.0,0.0,230323_001_0002_Tr1
8400.0,0.0,230323_001_0002_Tr1
8460.0,4.0,230323_001_0002_Tr1
8520.0,9.0,230323_001_0002_Tr1
8580.0,0.0,230323_001_0002_Tr1
8640.0,0.0,230323_001_0002_Tr1
8700.0,1.0,230323_001_0002_Tr1
8760.0,1.0,230323_001_0002_Tr1
8820.0,0.0,230323_001_0002_Tr1
8880.0,2.0,230323_001_0002_Tr1
8940.0,0.0,230323_001_0002_Tr1
9000.0,1.0,230323_001_0002_Tr1
9060.0,1.0,230323_001_0002_Tr1
9120.0,1.0,230323_001_0002_Tr1
9180.0,0.0,230323_001_0002_Tr1
9240.0,1.0,230323_001_0002_Tr1
9300.0,1.0,230323_001_0002_Tr1
9360.0,1.0,230323_001_0002_Tr1
9420.0,0.0,230323_001_0002_Tr1
9480.0,0.0,230323_001_0002_Tr1
9540.0,0.0,230323_001_0002_Tr1
9600.0,1.0,230323_001_0002_Tr1
9660.0,1.0,230323_001_0002_Tr1
9720.0,0.0,230323_001_0002_Tr1
9780.0,1.0,230323_001_0002_Tr1
9840.0,2.0,230323_001_0002_Tr1
9900.0,1.0,230323_001_0002_Tr1
