start_time_sec,event_count,segment
27600.0,21.0,210323_001_0005_Tr4
27660.0,14.0,210323_001_0005_Tr4
27720.0,14.0,210323_001_0005_Tr4
27780.0,12.0,210323_001_0005_Tr4
27840.0,13.0,210323_001_0005_Tr4
27900.0,13.0,210323_001_0005_Tr4
27960.0,15.0,210323_001_0005_Tr4
28020.0,15.0,210323_001_0005_Tr4
28080.0,,210323_001_0005_Tr4
28140.0,9.0,210323_001_0006_Tr4
28200.0,14.0,210323_001_0006_Tr4
28260.0,14.0,210323_001_0006_Tr4
28320.0,9.0,210323_001_0006_Tr4
28380.0,14.0,210323_001_0006_Tr4
28440.0,12.0,210323_001_0006_Tr4
28500.0,9.0,210323_001_0006_Tr4
28560.0,7.0,210323_001_0006_Tr4
28620.0,20.0,210323_001_0006_Tr4
28680.0,15.0,210323_001_0006_Tr4
28740.0,19.0,210323_001_0006_Tr4
28800.0,15.0,210323_001_0006_Tr4
28860.0,17.0,210323_001_0006_Tr4
28920.0,24.0,210323_001_0006_Tr4
28980.0,,210323_001_0006_Tr4
